Batch,LOG_DATE,LINE,SKU,MAIN_DRIVE_1_SPEED,MAIN_DRIVE_2_SPEED,CHAIN_SPEED,ACID_TANK_1,ACID_TANK_2,RINSING_TANK_1,RINSING_TANK_2,ALKALINE_TANK_1,ALKALINE_TANK_2,RINSING_TANK_3,RINSING_TANK_4,RINSING_TANK_5,FORMER_OVEN,COAGULANT_TANK_SIDE_A,COAGULANT_TANK_SIDE_B,COAGULANT_OVEN_1,COAGULANT_OVEN_2,LATEX_TANK_1_SIDE_A,LATEX_TANK_1_SIDE_B,LATEX_1_OVEN_1,LATEX_1_OVEN_2,LATEX_TANK_2_SIDE_A,LATEX_TANK_2_SIDE_B,LATEX_2_OVEN,PRE_LEACH_TANK_01,PRE_LEACH_TANK_02,PRE_LEACH_TANK_03,PRE_LEACH_TANK_04,PRE_LEACH_TANK_05,PRE_LEACH_TANK_06,PRE_LEACH_TANK_07,PRE_LEACH_TANK_08,PRE_LEACH_TANK_09,PRE_LEACH_OVEN,WET_OVEN_1,WET_OVEN_2,WET_OVEN_3,WET_OVEN_4,DRY_OVEN_1,DRY_OVEN_2,DRY_OVEN_3,DRY_OVEN_4,COOLING_TANK_01,COOLING_TANK_02,COOLING_TANK_03,COOLING_TANK_04,COOLING_TANK_05,CHLORINATION_TANK,SOAK_TANK,NEUTRALIZER_TANK_01,NEUTRALIZER_TANK_02,POST_LEACH_TANK_04,POST_LEACH_TANK_03,POST_LEACH_TANK_02,POST_LEACH_TANK_01,POST_LEACH_OVEN,LN_TANK,FINAL_CURING_OVEN_1,FINAL_CURING_OVEN_2,COAGULANT_OVEN_RH,COAGULANT_OVEN_RH_1,WET_OVEN_RH,WET_OVEN_RH_1,WET_OVEN_RH_2,WET_OVEN_RH_3,FINAL_CURING_OVEN_RH,FINAL_CURING_OVEN_RH_1,Fail,Pass,result,target
1530,11/1/2020,A02,N37CBB,1477.365051,1472.152588,182.25,60.09363556,59.99048996,55.63701058,60.43201828,59.85541916,59.86491394,60.13733101,60.01017761,61.4268589,74.22795105,53.50584603,53.0015564,91.26756287,92.19361496,34.76140213,34.59425164,103.3925934,103.2737694,35.97776604,36.2678299,89.58888245,60.09161759,60.45199394,60.16117668,60.27515793,58.14699745,33.28208161,61.62659073,60.30438233,60.19747544,75.93643189,93.24998856,93.78612137,93.85216904,93.16269684,94.468956,94.27050782,94.1270752,94.02597809,71.6985054,62.61006165,56.35572625,50.75401688,39.88954163,37.03395653,35.73219299,35.13861275,40.72187805,55.78800202,53.90360833,56.64437676,49.92077065,99.6501312,47.23582649,107.9485703,107.460598,8.11918068,9.041450501,10.36216927,0,16.27441788,0,6.796366215,11.25346756,1,51,Pass,1
1531,11/1/2020,A03,N35XCB,1372.349793,1369.3266,169.375,60.02370071,59.98624039,61.31235504,58.03796578,59.89300728,59.89669419,60.43043709,56.52323914,60.86602402,68.5438881,53.79295158,53.06552887,93.10253907,92.90024185,34.54200745,34.87853432,119.1572876,121.20747,35.66884995,35.89305496,89.47003937,58.97099304,59.95311165,60.10761643,60.20957947,60.03046417,37.04220772,60.71977616,59.96219826,60.14627075,70.51661301,93.6698494,94.37262726,93.99795151,94.06967545,94.0750618,94.47855759,94.55310822,94.25090027,64.48642349,59.08049774,52.42001152,50.18693161,45.25134087,38.14599419,36.72137451,34.31261635,40.67204857,56.14431954,49.21191597,58.4507637,55.37835503,99.96324535,48.58390427,109.3048172,108.0984612,8.11918068,9.041450501,10.36216927,0,16.27441788,0,6.796366215,11.25346756,7,40,Pass,1
1532,11/1/2020,A04,N32WHT,1347.319336,1350.214539,166.0833282,61.46029091,59.88730431,60.72584152,58.66008759,59.85367203,59.83541298,58.47339821,60.09144402,57.19573975,74.87235261,54.34802056,53.09386826,86.3595047,86.23616791,34.54250908,34.6350956,103.0576859,103.521679,32.57166672,34.00535202,90.26393509,41.02186394,60.17104912,60.25198365,60.19714356,61.41877365,37.45850945,58.77911568,60.14359856,60.33346176,76.28908157,93.89509583,94.00402451,94.04058457,94.74092102,93.62430573,94.75833512,95.1073494,94.00258255,69.56884766,58.20380593,53.34549332,47.70301056,43.97493553,37.81651878,37.08914376,35.4382267,41.00248337,55.97453308,54.67695427,40.12471771,39.78531075,99.9086647,47.44580269,107.4765053,108.7881088,8.11918068,9.041450501,10.36216927,0,16.27441788,0,6.796366215,11.25346756,6,40,Pass,1
1533,11/1/2020,A05,N32WHT,1332.355347,1329.962402,164.4666595,59.98563576,60.38458824,60.04553604,60.07086372,59.86974907,59.854002,59.40774155,56.71932411,55.32849693,72.59570313,53.10841752,53.57834244,92.75428391,92.03136063,34.5987587,34.9236908,110.1151505,110.2885018,34.51560402,32.91842079,90.74312592,41.80819893,60.33062554,60.01893234,60.09640312,60.59992409,61.49007416,61.74045182,60.01798439,60.47774697,75.31768799,93.61475754,94.50966263,94.17318726,94.0829277,94.37144089,94.62154007,94.72850037,93.85741806,49.50695992,65.46479416,46.21483421,57.64065743,39.93931389,41.14228249,38.17060471,33.21323586,40.61302185,60.79641915,61.74898529,51.81819344,57.09428788,100.3650093,51.98090363,108.9846611,108.4571877,8.11918068,9.041450501,10.36216927,0,16.27441788,0,6.796366215,11.25346756,2,43,Pass,1
1534,11/1/2020,A06,N32WHT,1347.341065,1346.224244,166.0333405,60.08819008,59.9521904,60.06260681,60.12191582,59.88636589,59.95828819,60.2035923,61.65126038,55.35875511,73.62223816,52.90506172,53.16550255,90.04888916,89.93367767,34.30053711,34.52009201,110.3663331,109.9965935,33.36445237,34.38897133,90.32340622,60.29055214,60.1042099,60.53834725,60.13337898,60.15793801,37.77933693,58.64311219,61.54018784,60.81718064,74.91737366,94.40169526,93.807827,94.54693222,94.86138154,94.63492966,95.0940094,94.74995804,96.09717179,69.03908158,56.54598046,55.99246216,50.73454285,39.9145813,38.59305001,37.35817528,35.47156525,40.53455925,61.9696846,43.16238213,63.99095917,58.85024071,100.9013596,51.76142311,108.6869469,108.7302132,8.11918068,9.041450501,10.36216927,0,16.27441788,0,6.796366215,11.25346756,3,42,Pass,1
1535,11/2/2020,A01,N32WHT,1347.252991,1348.054688,166.0416718,59.00093079,59.93281556,60.42498589,60.38301277,59.74500084,59.85830879,58.7469883,60.25731278,57.38569451,70.01569748,54.04031563,53.05089569,92.15268707,92.29595185,34.20238304,34.68447113,108.9699707,110.640419,35.61042214,35.22350693,91.41920853,59.26072312,60.03835678,59.89859963,59.94246102,60.03500557,34.7416935,54.74014855,60.240942,59.85737419,75.94412613,93.72733307,93.79066849,93.95872116,94.29125595,94.21927643,94.32993317,94.31856537,94.16841889,68.39509201,58.54481697,50.79660225,47.61219025,40.6350689,37.61908913,36.29730797,34.59017182,39.71949387,61.50773621,61.93108177,61.00414848,57.1767807,99.9387474,48.81505585,109.2701836,108.9029732,8.327568054,9.172382355,10.72756815,0,16.36984349,0,6.983318806,10.98638821,6,30,Pass,1
1536,11/2/2020,A02,N37CBB,881.1064145,874.797348,108.574997,56.61166954,58.29110146,55.2359829,57.39645768,57.92400551,57.82228279,55.81396866,56.44635201,57.63261032,55.64292336,51.43910218,50.81353379,63.97075081,63.93612862,32.18106079,31.43808651,64.06478305,70.8321285,32.47349739,32.18256951,66.21054841,51.54691506,56.71985436,56.82321167,56.61834336,52.52283287,32.12100602,50.46286965,53.44856262,51.70841408,58.87649727,70.55523682,65.53167343,68.87276268,69.46855736,66.26030732,64.02539063,64.73764992,68.76116181,62.74375916,56.39471245,51.67321968,46.96358872,37.21330452,35.01405907,33.76874161,35.32855416,39.27929878,55.90509224,51.85860825,55.98180008,49.15834236,70.6463337,43.93799019,78.37918475,75.68967435,8.327568054,9.172382355,10.72756815,0,16.36984349,0,6.983318806,10.98638821,1,20,Pass,1
1537,11/2/2020,A03,N35XCB,1372.147156,1368.034058,169.4083329,59.89455032,59.98889351,61.26062393,58.02426911,59.86504173,59.8267746,60.18848801,56.72887802,60.69731713,68.58744431,53.21303559,52.71766663,93.14015579,92.8729477,34.51000977,34.84197617,119.1323929,121.1507607,35.15859985,35.35540009,89.44687272,58.21259308,59.79295731,59.74177552,60.21774865,60.14098549,36.5195942,60.94243813,59.98347092,60.01399804,70.37257767,93.62842179,94.34654999,93.96692276,94.05438996,93.87876511,94.42161561,94.75118637,94.25343323,64.63883591,58.88620758,52.23043442,49.85248566,43.54187012,37.75440025,36.2627182,34.27946281,39.55376625,56.9701767,50.27622223,58.73588371,55.37240601,99.99746705,49.11648369,109.2844315,108.1609268,8.327568054,9.172382355,10.72756815,0,16.36984349,0,6.983318806,10.98638821,4,30,Pass,1
1538,11/2/2020,A04,N32WHT,1347.316223,1348.528809,166.0666656,61.1768322,59.89680291,60.68081284,58.68899727,59.77710152,59.81751824,57.44938278,60.18821717,57.23608208,74.87220383,53.74983406,52.64083672,86.31222534,86.18961334,34.51398659,34.58882141,103.0081978,103.4953881,32.37789726,33.85476494,90.23031998,39.93093682,59.37420082,60.01604843,60.00815392,60.70653153,36.78826714,60.35020828,59.97871972,60.05918503,76.2572403,93.91439438,93.89537812,94.04992295,94.67854691,93.59234238,94.6860199,95.08191681,93.89318085,69.11707306,57.88960266,53.0552044,47.07595253,41.31879234,37.19030953,36.47909928,35.18332863,40.02285004,55.95601082,54.85678673,40.65329933,40.47591019,99.8985634,46.15477753,107.4610711,108.7367898,8.327568054,9.172382355,10.72756815,0,16.36984349,0,6.983318806,10.98638821,4,29,Pass,1
1539,11/2/2020,A05,N32WHT,1332.227905,1328.260071,164.4166718,59.79153442,60.11653137,60.22787666,60.17964363,59.80765915,59.8744278,59.01016808,56.61385727,55.27555466,72.61322022,52.75922204,53.15977669,92.73694992,92.02050018,34.53376198,34.85363389,110.0545693,110.2331543,34.52530289,32.95458603,90.71737671,40.73927117,60.2802906,60.02787209,60.06425095,59.95439721,57.43787956,60.77999687,59.96366692,60.09003449,75.31187821,93.58454895,94.50468064,94.17603684,94.054245,94.36141205,94.59741593,94.70025253,93.84236145,70.33411026,63.16153145,58.47818756,53.02190209,39.93846893,40.13426018,37.40876389,33.03680611,39.66538429,60.81324578,61.81969643,51.90935135,56.5181942,100.3368683,51.59125328,108.9278526,108.4160462,8.327568054,9.172382355,10.72756815,0,16.36984349,0,6.983318806,10.98638821,4,31,Pass,1
1540,11/2/2020,A06,N32WHT,1347.295044,1344.666748,166.0250016,60.07736778,59.90566063,59.95112801,60.00454522,59.82261086,59.88833809,59.86301994,61.44456482,55.13292694,73.60317231,52.84136391,52.38363266,90.00581741,89.90913392,34.2869339,34.49587441,110.2581406,109.9662972,33.48124123,34.47342301,90.28023148,60.28191757,59.87321663,60.69438744,60.17542458,59.95394135,37.17260361,57.46351815,60.03275299,59.89706612,74.80878067,94.31380845,93.79084778,94.48583985,94.75514603,94.5558815,95.12876129,94.73262787,95.69520188,68.754776,56.65511704,56.00806999,50.82793808,39.87574196,38.46733093,37.12957192,35.25574875,39.65258408,61.66795731,42.45493317,63.45111847,58.58048249,100.9077645,51.56479073,108.6791611,108.6832924,8.327568054,9.172382355,10.72756815,0,16.36984349,0,6.983318806,10.98638821,0,37,Pass,1
1541,11/3/2020,A01,N32WHT,1347.380493,1348.930786,166.0500031,59.89779472,59.98219109,61.61852455,60.55871392,59.85375977,59.87785912,58.3037796,61.67580605,60.25010109,70.03741455,53.95556831,53.14417458,92.1819191,92.28329468,34.26396561,34.75278855,108.9463463,110.6655312,36.25731659,35.6783886,91.43024063,59.32510376,56.23350907,60.06793976,60.07167435,60.65307999,34.66944695,60.78647423,60.19262886,60.06207848,75.95259095,93.7542038,93.82590485,93.97426987,94.38076783,94.20518494,94.37215424,94.26657105,94.20835877,69.26144791,62.7973671,53.07964516,49.42357254,39.99515724,37.52669716,36.26625252,34.15840149,39.83002854,64.84739304,65.37075043,64.61612701,59.99464989,100.0209389,51.25055314,109.4258232,108.9154663,8.555690289,8.98849535,10.40134955,0,16.2882948,0,6.885040283,9.928759095,10,32,Pass,1
1542,11/3/2020,A02,N37CBB,1412.494934,1409.386353,174.1999969,60.01596642,59.91698838,61.48007775,60.05854035,59.8740654,59.94250679,59.41515732,60.02849198,61.64839173,74.3246193,53.65282822,53.00302697,91.43954849,92.24407578,34.70413018,34.56280327,103.5117035,103.3035736,36.0612278,36.35589409,89.70774079,57.00564576,58.77781677,60.03517724,60.25846482,57.79582405,32.70785904,59.50277901,60.25050545,60.16072846,75.8154068,93.33452607,93.90555573,93.91549302,93.20272827,94.54538727,94.35137558,94.19481659,94.08148957,70.88081742,62.09799576,58.31712914,45.1176796,40.0968628,36.34896279,34.94204903,34.39953041,39.68045998,56.58063698,50.89174652,56.61091805,50.27761841,99.70801545,48.74730874,108.2479973,107.6334572,8.555690289,8.98849535,10.40134955,0,16.2882948,0,6.885040283,9.928759095,1,51,Pass,1
1543,11/3/2020,A03,N35XCB,233.565758,238.1471175,29.0250006,43.55378533,45.00854493,45.54694176,43.45689392,49.08417702,48.90383339,37.82096863,33.66293144,33.80885125,35.67773056,53.82232285,52.95555115,34.94341469,35.67515374,31.62298012,32.06819725,35.08223345,35.0380554,33.73576355,33.84135246,37.0096817,50.45520211,46.84871292,46.22538185,46.64081955,45.40483666,34.20298576,42.66272736,45.68746567,48.33176994,36.30875969,45.77478791,40.52186013,42.41999245,42.63729858,43.13105011,47.1830082,50.04462433,47.0873642,39.15869141,38.74283028,38.04126358,37.92614555,36.8676033,36.91078568,35.6384697,34.32637024,37.05282784,47.27845002,47.22859383,48.41339302,55.49392319,43.52775765,45.70494843,45.15563395,45.80501175,8.555690289,8.98849535,10.40134955,0,16.2882948,0,6.885040283,9.928759095,5,5,Fail,0
1544,11/3/2020,A04,N32WHT,1347.314331,1349.793701,166.0666656,61.44978714,59.89628792,60.91377449,59.82779884,59.87845803,59.86870957,57.03453446,61.42180634,59.25510216,74.89960861,54.44138337,53.09689903,86.37376404,86.17074967,34.60614777,34.66053963,103.0086708,103.5270729,32.30709076,34.11017037,90.2456398,40.3052311,60.1466961,61.00351334,60.20493698,58.39930725,36.5880375,60.18718148,60.16677475,59.65520668,76.28288651,93.98451233,93.93014908,94.30547714,94.69226838,93.58182526,94.68672562,95.10016251,93.87975693,69.06676865,58.17575646,53.40101051,47.62544251,40.22319413,37.0389595,36.46669769,34.74038887,39.86617852,56.13766098,55.23061181,40.30849457,39.89370728,99.89720155,47.44059563,107.4832383,108.7796402,8.555690289,8.98849535,10.40134955,0,16.2882948,0,6.885040283,9.928759095,3,42,Pass,1
1545,11/3/2020,A05,N32WHT,1332.322876,1328.364624,164.4166718,60.02148629,60.18995476,60.51736832,60.32692147,59.90505791,59.9246502,59.22995567,58.74365044,60.72784042,72.65304184,53.15105248,53.58537865,92.81935883,92.01466751,34.63623429,34.95456696,110.0979042,110.2232628,34.54874802,32.85678483,90.74780274,39.96118927,60.38825989,59.9856205,60.01320839,60.13756943,57.98395539,60.59277535,60.02652359,60.27570725,75.3150177,93.5744896,94.51086426,94.17065811,94.05702973,94.3595314,94.6098938,94.71227265,93.83319474,70.7226944,63.32138062,59.91453743,54.390831,39.95875359,40.23533821,37.50825119,33.11738205,39.60605049,60.76566315,61.8549366,52.30715179,56.42886162,100.3341942,52.44867135,108.958561,108.4337616,8.555690289,8.98849535,10.40134955,0,16.2882948,0,6.885040283,9.928759095,9,36,Pass,1
1546,11/3/2020,A06,N32WHT,1347.434143,1345.152344,166.0333405,60.09068489,59.97165299,60.18947029,60.09539795,59.90060234,59.96938324,59.73277664,61.09199143,54.80488396,73.59536362,52.5443039,51.97443962,90.01816178,89.93035889,34.33129311,34.53860283,110.2239418,109.9919739,33.19717408,34.45675659,90.27252197,60.24695397,60.10081864,60.21688461,60.17100144,60.06518555,36.81723977,61.08802987,60.13491821,60.43996048,74.80205918,94.32225418,93.79517365,94.49470139,94.7762909,94.56283188,95.10691452,94.69519806,95.398098,71.49018479,60.2121563,56.91815567,51.75600624,39.91030121,38.43216324,37.13128281,35.20462608,39.52175141,61.58801651,42.16925812,63.29911995,58.54268265,100.9116478,51.81851959,108.696354,108.7296067,8.555690289,8.98849535,10.40134955,0,16.2882948,0,6.885040283,9.928759095,1,44,Pass,1
1547,11/4/2020,A01,N32WHT,1347.414124,1349.431641,166.0500031,59.97278595,59.99244881,61.44013214,60.67247772,59.9326706,59.94492722,58.1470089,61.07944489,55.81526566,70.0073967,54.18166542,53.06959152,92.18997193,92.28903961,34.21862984,34.70682717,108.9634705,110.6306,36.08304977,35.18313599,91.47595215,58.84882355,61.64510918,60.155262,60.15447236,61.37536431,33.84672547,61.38770867,60.27720261,60.21764374,75.9781456,93.74524689,93.83109665,93.96974946,94.33797837,94.18502808,94.37620163,94.28667832,94.19056702,69.14803314,62.76051712,52.96265412,49.28030777,40.04130745,37.46080208,36.02623177,33.42266274,39.18455315,66.22649384,65.37156296,64.69493866,60.18763351,100.0409737,51.10136223,109.4302292,108.9160042,8.811792374,9.001802922,10.60955096,0,16.53341675,0,6.820824147,9.992331505,2,41,Pass,1
1548,11/4/2020,A02,N37CBB,1481.992127,1476.448304,182.8083344,59.93687058,59.97610283,61.31785965,60.17097855,59.82314873,59.84031868,59.29852295,60.04866028,61.58196259,74.32055283,53.86428833,53.04000855,91.44129181,92.22411728,34.70152092,34.55541039,103.4312439,103.2688942,35.85514832,36.17461014,89.71168137,58.61589241,58.79616356,60.15635681,60.27434159,57.83560753,32.35849953,61.31472588,60.2669735,60.14164925,75.74373627,93.29855347,93.86922837,93.90153504,93.18614197,94.50601578,94.31794739,94.17139435,94.03528214,70.97593308,62.39685631,58.43263245,45.34871483,39.99101067,36.40563775,34.85670853,34.20992851,39.08768654,56.33831978,50.39821625,56.20733452,49.91430092,99.7015457,48.44490815,108.1775551,107.5983696,8.811792374,9.001802922,10.60955096,0,16.53341675,0,6.820824147,9.992331505,2,50,Pass,1
1549,11/4/2020,A03,N35XCB,1347.457886,1346.955872,166.1000061,59.93489838,60.02823067,60.47717095,56.76450157,59.95393563,59.94120789,60.36372185,55.71999932,60.24681473,68.61836624,54.16655732,53.00328827,93.17948914,92.81186676,34.60206032,34.86483765,119.0545807,121.2523041,34.0558014,35.47887612,89.46117783,58.91518402,59.99268532,60.20451546,60.24924851,60.45767594,37.03053093,60.05497551,60.10809708,60.23817444,70.25397873,93.6533165,94.29294586,93.97533036,94.18257141,93.9209671,94.47205353,94.42642594,94.21132279,63.87260819,59.69041443,52.62185478,50.80901337,43.25102234,38.03493309,36.24183273,33.86758995,38.39631653,55.87288094,51.61328316,56.37041283,53.32567978,99.9490318,48.76864243,109.3965073,108.0849304,8.811792374,9.001802922,10.60955096,0,16.53341675,0,6.820824147,9.992331505,0,1,Pass,1
1550,11/4/2020,A04,N32WHT,1347.26416,1349.865052,166.0749969,61.42969513,59.91023064,60.70495987,59.58022881,59.86648941,59.78261757,60.4768734,61.29125786,58.98625755,74.88690949,54.20731735,53.08327675,86.33791351,86.15094757,34.60328102,34.67768669,102.9859467,103.5173302,31.54396344,34.19243813,90.25299836,39.20234299,59.93960953,61.51518441,60.20684815,60.66206932,35.68525315,60.26690102,60.18152047,59.63606453,76.28128434,94.01302338,93.92408753,94.30330277,94.68209458,93.58256912,94.68605042,95.09424591,93.86039734,68.93629837,57.93770409,53.31831933,47.53847885,39.90729332,36.95411301,36.20358467,34.15089608,39.24344635,61.93129921,57.95524216,39.65025902,39.36633683,99.93845365,50.73879051,107.5481797,108.8208428,8.811792374,9.001802922,10.60955096,0,16.53341675,0,6.820824147,9.992331505,4,40,Pass,1
1551,11/4/2020,A05,N32WHT,1332.378845,1330.186463,164.4333344,59.99233818,60.43903542,60.34952164,60.34843064,59.88020516,59.84943772,60.00404549,59.90681839,60.26776886,72.62403488,53.12685013,53.73648644,92.83716584,91.97904969,34.57684708,34.9136467,110.0466691,110.2165375,34.62659073,33.24387741,90.73073197,40.56582451,60.37964631,60.03049278,60.19442177,60.14927483,57.48313141,61.50878525,60.1364708,61.7157383,75.24572754,93.51734161,94.48897934,94.15114594,94.02582169,94.34143448,94.60280991,94.70570374,93.80612946,69.95118332,63.07398606,59.67062378,54.10146713,39.9302845,40.02929688,37.24691391,32.62670327,38.66040802,60.60336304,61.6518116,51.9085064,56.34639359,100.3247833,52.30639458,108.943882,108.4282608,8.811792374,9.001802922,10.60955096,0,16.53341675,0,6.820824147,9.992331505,0,46,Pass,1
1552,11/4/2020,A06,N32WHT,1347.238525,1345.772095,166.0333405,60.13908005,59.96802902,60.06761932,60.25646591,59.87769318,59.99047089,60.52996063,60.23571014,56.23189545,73.6317749,52.71565247,52.08698273,89.97201538,89.88903809,34.31503296,34.51912308,110.2250671,109.9383926,33.27122879,34.47409439,90.25679016,60.4534874,60.00842667,60.00139618,60.02622986,60.05082321,35.82772827,60.55205917,60.16105652,61.7771225,74.79353333,94.31465912,93.78063965,94.48387909,94.75804138,94.5405426,95.17346191,94.72788239,95.11261749,71.41133881,60.14873505,56.81298828,51.75801849,39.944664,38.33945847,36.98802185,35.01706696,38.87449265,61.29160309,40.55876541,62.8620491,58.13120651,100.9385605,51.54186249,108.6784592,108.6968231,8.777026176,9.270575523,10.61295033,0,16.69857025,0,7.000077248,10.14259529,1,5,Pass,1
1553,11/4/2020,A06,N37CBB,105.012733,105.42627,12.8500004,38.00559235,38.91492844,35.32959366,39.758255,41.59199142,41.61259842,37.85166168,39.76818085,39.02694702,33.30351639,37.96750259,36.19124222,32.9440155,32.59586716,24.23914337,23.93931198,32.4198761,32.7366829,27.42350006,28.20751381,33.36097336,40.98411179,36.96207809,33.12995911,36.64439392,37.2651329,32.71946335,37.40579987,39.37838364,40.41136932,33.13790512,37.4493103,35.39441681,35.37354279,36.50848389,37.38830185,39.64689255,38.90108871,40.224617,45.49447632,42.21073532,42.95560074,41.19353485,35.72814941,35.75319672,32.98487854,37.71025467,36.86904907,41.07127762,40.80608368,37.52603912,33.73871613,39.6623001,42.94433212,40.8100204,40.6583748,8.959078789,8.911952019,10.46984291,0,16.48851585,0,6.812384605,9.96868229,0,1,Pass,1
1554,11/5/2020,A01,N32WHT,1347.337342,1346.664673,166.0333405,59.99068451,59.94897461,61.36040306,60.36529732,59.87376595,59.81340981,59.12609101,60.3343792,56.22260285,70.04154969,54.12203217,53.06412697,92.1853981,92.2929535,34.23262978,34.73320008,109.002121,110.6704903,35.96807671,34.65388489,91.4454155,59.02903939,60.78180504,59.97441101,60.04368591,61.53818894,34.77263641,61.5085659,60.23360253,60.07236099,75.98799897,93.77376175,93.83067322,93.98658371,94.36155319,94.29434586,94.36971283,94.27409363,94.24172974,69.22148132,62.5153141,53.0743866,49.3913002,39.79772949,37.71307564,36.4321785,34.10312081,40.24238396,64.53567505,65.74690628,65.00697327,60.61201096,100.0172997,50.58492661,109.4434662,108.8985405,9.162946701,9.113845825,10.54884958,0,16.15226555,0,6.980470657,10.08581162,7,40,Pass,1
1555,11/5/2020,A02,N37CBB,1497.135987,1490.165894,184.4833374,59.99279595,59.96082306,61.4876957,60.10180855,59.84006691,59.91682816,59.47317696,59.98749733,61.53164673,74.33650589,53.55673218,52.93504143,91.44100189,92.32381058,34.73248291,34.58499909,103.4798546,103.2839813,36.07824326,36.33686066,89.71908951,58.63495636,60.2657547,60.04680634,60.24928475,57.90101242,32.95384216,60.87724877,60.23625374,60.12026024,75.56613159,93.32083512,93.88029099,93.91082383,93.18959046,94.50147247,94.35061646,94.17042923,94.04737091,71.39885712,63.09229088,58.89928818,46.01706124,39.96687317,36.53255845,35.29091072,34.92996216,39.89519501,56.9899044,51.22957421,56.76669121,50.54635048,99.7234688,48.76721955,108.1906395,107.6136933,9.162946701,9.113845825,10.54884958,0,16.15226555,0,6.980470657,10.08581162,4,47,Pass,1
